term,freq
canada,0.0009017132551848512
living,0.0009017132551848512
space,0.0018034265103697023
blu,0.0018034265103697023
83383,0.002705139765554554
closingdate04,0.0018034265103697023
bancolombia,0.0009017132551848512
investigation,0.0009017132551848512
ymca,0.0009017132551848512
internet,0.002705139765554554
receiving,0.0018034265103697023
correct,0.007213706041478809
shows,0.04147880973850315
08718720201,0.012623985572587917
ppt150x3,0.0018034265103697023
hotmix,0.0018034265103697023
1131,0.0018034265103697023
million,0.0009017132551848512
68866,0.0018034265103697023
org,0.002705139765554554
ord,0.0009017132551848512
accommodation,0.0018034265103697023
card,0.018935978358881875
care,0.010820559062218215
mobilesdirect,0.002705139765554554
arcade,0.002705139765554554
spam,0.0009017132551848512
comunicate,0.0009017132551848512
minapn,0.0018034265103697023
british,0.0036068530207394047
turn,0.0018034265103697023
funky,0.0009017132551848512
place,0.005410279531109108
gordon,0.0009017132551848512
txttowin,0.0036068530207394047
margin,0.0009017132551848512
promotion,0.002705139765554554
think,0.005410279531109108
1001,0.0009017132551848512
first,0.009017132551848512
blind,0.0009017132551848512
1225,0.0018034265103697023
suspend,0.0009017132551848512
box326,0.0036068530207394047
88800,0.0009017132551848512
lf56,0.002705139765554554
potter,0.0018034265103697023
2nights,0.0009017132551848512
one,0.008115419296663661
aetarms,0.0009017132551848512
suspended,0.0018034265103697023
spanish,0.0036068530207394047
vote,0.0009017132551848512
acct,0.0009017132551848512
message,0.03967538322813345
pokemon,0.0009017132551848512
george,0.002705139765554554
89034,0.0009017132551848512
city,0.005410279531109108
little,0.0036068530207394047
txtin,0.0036068530207394047
bookmark,0.0009017132551848512
08701213186,0.0009017132551848512
uks,0.004508566275924256
accordingly,0.0009017132551848512
ukp,0.0018034265103697023
bahamas,0.002705139765554554
indicate,0.0036068530207394047
returns,0.0009017132551848512
types,0.0009017132551848512
friend,0.013525698827772768
fraction,0.0009017132551848512
floppy,0.0009017132551848512
season,0.0009017132551848512
tscs08714740323,0.0018034265103697023
sextextuk,0.0009017132551848512
cornwall,0.0036068530207394047
hut,0.0009017132551848512
cops,0.0009017132551848512
89105,0.0009017132551848512
shock,0.0009017132551848512
eyed,0.0009017132551848512
flowers,0.0009017132551848512
holder,0.009918845807033363
xxuk,0.0009017132551848512
gotto,0.0018034265103697023
weddingfriend,0.0009017132551848512
transferred,0.0018034265103697023
subscrition,0.0009017132551848512
flirtparty,0.0009017132551848512
future,0.0063119927862939585
box61,0.0009017132551848512
cards,0.0009017132551848512
accessed,0.0009017132551848512
stockport,0.008115419296663661
wap,0.008115419296663661
pre,0.0009017132551848512
filthyguys,0.0009017132551848512
missing,0.0009017132551848512
sam,0.005410279531109108
pro,0.0009017132551848512
violet,0.0018034265103697023
locations,0.007213706041478809
sae,0.033363390441839495
say,0.0009017132551848512
mates,0.013525698827772768
b4190604,0.002705139765554554
ans,0.008115419296663661
strt,0.0009017132551848512
sat,0.002705139765554554
offering,0.0009017132551848512
callback,0.004508566275924256
sun0819,0.0009017132551848512
upgrading,0.0009017132551848512
fav,0.0009017132551848512
note,0.0009017132551848512
dining,0.0018034265103697023
algarve,0.002705139765554554
take,0.017132551848512173
xxxxxx,0.0009017132551848512
online,0.009918845807033363
wanting,0.0009017132551848512
channel,0.0009017132551848512
200,0.019837691614066726
begin,0.0009017132551848512
normal,0.002705139765554554
price,0.018034265103697024
paid,0.0018034265103697023
09064019788,0.0018034265103697023
09090900040,0.0009017132551848512
crazyin,0.0009017132551848512
08719899217,0.0009017132551848512
notifications,0.0009017132551848512
tncs,0.009017132551848512
com1win150ppmx3age16subscription,0.0018034265103697023
box42wr29c,0.0018034265103697023
tooth,0.002705139765554554
alfie,0.002705139765554554
professional,0.0018034265103697023
07090298926,0.0009017132551848512
filing,0.0009017132551848512
shop,0.009017132551848512
annoncement,0.0009017132551848512
thesmszone,0.0009017132551848512
shot,0.0009017132551848512
show,0.0036068530207394047
box95qu,0.005410279531109108
5wq,0.0009017132551848512
1er,0.0009017132551848512
cheap,0.004508566275924256
callcost,0.0036068530207394047
09111030116,0.0009017132551848512
09066382422,0.0018034265103697023
07068796424,0.0009017132551848512
hack,0.0009017132551848512
subscriptn3gbp,0.0018034265103697023
superb,0.0009017132551848512
3650,0.0018034265103697023
5we,0.008115419296663661
92h,0.0018034265103697023
colours,0.0009017132551848512
upgrade,0.005410279531109108
office,0.0009017132551848512
title,0.0036068530207394047
bluetoothhdset,0.0009017132551848512
vpod,0.0018034265103697023
thedailydraw,0.0009017132551848512
going,0.004508566275924256
black,0.0018034265103697023
hockey,0.0009017132551848512
westlife,0.0018034265103697023
msgrcvd18,0.0018034265103697023
thirtyeight,0.0009017132551848512
b4u,0.0009017132551848512
get,0.09648331830477908
4882,0.002705139765554554
truly,0.002705139765554554
skilgme,0.007213706041478809
mmsto,0.0009017132551848512
nearly,0.0009017132551848512
invited,0.004508566275924256
awaiting,0.011722272317403066
reveal,0.009017132551848512
regarding,0.0018034265103697023
pobox12n146tf15,0.0009017132551848512
settings,0.002705139765554554
buxcx7gbvwwccodi,0.0009017132551848512
84025,0.0036068530207394047
getstop,0.0036068530207394047
cumin,0.0018034265103697023
tenerife,0.012623985572587917
racal,0.0009017132551848512
09066362220,0.0018034265103697023
tscs087147403231winawk,0.005410279531109108
stop2stop,0.0009017132551848512
amanda,0.0009017132551848512
xmas,0.02254283137962128
concert,0.0018034265103697023
2stoptx,0.0009017132551848512
rm0,0.0009017132551848512
relative,0.0009017132551848512
69200,0.0009017132551848512
sport,0.005410279531109108
conacted,0.0009017132551848512
subsequent,0.0018034265103697023
review,0.007213706041478809
thurs,0.002705139765554554
8883,0.0009017132551848512
gage,0.0018034265103697023
enough,0.0018034265103697023
x29,0.0009017132551848512
landline,0.04508566275924256
availa,0.0009017132551848512
notice,0.005410279531109108
august,0.002705139765554554
babygoodbye,0.0009017132551848512
comp,0.013525698827772768
deliveredtomorrow,0.0036068530207394047
mad2,0.0009017132551848512
dartboard,0.0009017132551848512
come,0.0018034265103697023
coupons,0.0009017132551848512
shortbreaks,0.0009017132551848512
786,0.0036068530207394047
5249,0.0018034265103697023
img,0.0009017132551848512
08712466669,0.0009017132551848512
many,0.005410279531109108
voicemail,0.002705139765554554
7mp,0.0009017132551848512
contract,0.005410279531109108
called,0.0009017132551848512
tour,0.002705139765554554
1956669,0.0036068530207394047
7876150ppm,0.002705139765554554
comes,0.0036068530207394047
among,0.0018034265103697023
83370,0.0018034265103697023
150,0.027953110910730387
09066660100,0.0018034265103697023
por,0.0009017132551848512
poly,0.018034265103697024
call2optout,0.011722272317403066
pole,0.0018034265103697023
3000,0.0018034265103697023
polo,0.0036068530207394047
pod,0.004508566275924256
ideichcfc,0.0009017132551848512
3510i,0.0063119927862939585
unusual,0.004508566275924256
subscribed,0.005410279531109108
50perwksub,0.005410279531109108
barry,0.0018034265103697023
classic,0.0009017132551848512
informed,0.0018034265103697023
wildcardgamelotte,0.0009017132551848512
subscriber,0.0063119927862939585
champneys,0.0009017132551848512
89938,0.0018034265103697023
ldew,0.014427412082957619
500,0.06853020739404869
402,0.0009017132551848512
08712405020,0.007213706041478809
08712405022,0.0036068530207394047
shopping,0.011722272317403066
box334,0.0018034265103697023
upd8,0.0018034265103697023
elvis,0.0018034265103697023
bmo,0.0009017132551848512
agiftcards,0.0009017132551848512
tiger,0.0018034265103697023
300p,0.0018034265103697023
09058097218,0.0009017132551848512
15541,0.0018034265103697023
4xx26,0.0009017132551848512
hardcore,0.0018034265103697023
careful,0.0036068530207394047
paying,0.0018034265103697023
stereophonics,0.0009017132551848512
08714342399,0.0009017132551848512
cash,0.10640216411181244
iscoming,0.0036068530207394047
1450,0.004508566275924256
coca,0.0009017132551848512
mono,0.002705139765554554
07808,0.0009017132551848512
cock,0.0009017132551848512
3uz,0.004508566275924256
50p,0.009017132551848512
abta,0.005410279531109108
wire3,0.0018034265103697023
08715203649,0.0009017132551848512
regalportfolio,0.0018034265103697023
telephone,0.0018034265103697023
subscriptions,0.0009017132551848512
evening,0.0018034265103697023
coljuegos,0.0009017132551848512
rally,0.0018034265103697023
return,0.0009017132551848512
qlynnbv,0.0009017132551848512
pay,0.0009017132551848512
mk17,0.0018034265103697023
check,0.004508566275924256
gravel,0.0009017132551848512
html,0.002705139765554554
300603t,0.0018034265103697023
reminder,0.005410279531109108
08702490080,0.0018034265103697023
cro1327,0.0018034265103697023
8714714,0.0018034265103697023
week,0.062218214607754736
44gbp,0.0009017132551848512
downloads,0.004508566275924256
2025050,0.0009017132551848512
megaresult,0.0009017132551848512
running,0.0018034265103697023
skip,0.0009017132551848512
gsex,0.0009017132551848512
validate,0.002705139765554554
totally,0.0009017132551848512
88888,0.0018034265103697023
09094100151,0.0009017132551848512
natalie2k9,0.0009017132551848512
costa,0.009918845807033363
07008009200,0.0009017132551848512
rec,0.0018034265103697023
yhl,0.0009017132551848512
charges,0.0018034265103697023
08712460324,0.008115419296663661
bailiff,0.0018034265103697023
without,0.0009017132551848512
rayman,0.0009017132551848512
1winaweek,0.004508566275924256
reward,0.013525698827772768
charged,0.015329125338142471
summer,0.009918845807033363
saristar,0.0009017132551848512
phone750,0.0018034265103697023
money,0.004508566275924256
hp20,0.0018034265103697023
88088,0.002705139765554554
6days,0.002705139765554554
6089,0.0009017132551848512
touch,0.0009017132551848512
speed,0.0009017132551848512
weekly,0.033363390441839495
blow,0.0018034265103697023
announcement,0.005410279531109108
renewed,0.0018034265103697023
81151,0.0063119927862939585
310303,0.0018034265103697023
nick,0.0009017132551848512
09050001808,0.002705139765554554
1da,0.0009017132551848512
50ea,0.0018034265103697023
6hl,0.0036068530207394047
lets,0.0009017132551848512
bank,0.007213706041478809
450ppw,0.0018034265103697023
careers,0.0018034265103697023
unsubscribed,0.0009017132551848512
real,0.018034265103697024
proze,0.0018034265103697023
around,0.0018034265103697023
0121,0.0009017132551848512
read,0.0009017132551848512
lnly,0.0009017132551848512
reac,0.0009017132551848512
dark,0.0009017132551848512
bergkamp,0.0009017132551848512
listening,0.0009017132551848512
lccltd,0.002705139765554554
world,0.0018034265103697023
psp,0.0018034265103697023
08718730666,0.0018034265103697023
calls1,0.0018034265103697023
09065069154,0.0018034265103697023
80608,0.0036068530207394047
pounds,0.027051397655545536
03303800282,0.0009017132551848512
quizclub,0.0018034265103697023
6zf,0.0009017132551848512
server,0.0009017132551848512
tsunami,0.0018034265103697023
either,0.016230838593327322
08717890890Â,0.0018034265103697023
08000930705,0.019837691614066726
laugh,0.0009017132551848512
pdate_now,0.0009017132551848512
08717111821,0.0009017132551848512
pobox75ldns7,0.0009017132551848512
09058095201,0.0018034265103697023
tarot,0.0018034265103697023
infogfreeman,0.0009017132551848512
thinks,0.009017132551848512
1000call,0.0018034265103697023
provided,0.002705139765554554
12mths,0.002705139765554554
phoenix,0.0018034265103697023
confirm,0.004508566275924256
freeentry,0.0018034265103697023
callsÂ,0.009017132551848512
moon,0.002705139765554554
recorder,0.0018034265103697023
0871277810710p,0.0018034265103697023
09066362231,0.0036068530207394047
welcome,0.010820559062218215
txting,0.009918845807033363
asap,0.010820559062218215
unkempt,0.0018034265103697023
scallies,0.0009017132551848512
lookatme,0.0009017132551848512
lapdancer,0.0009017132551848512
credits,0.011722272317403066
leadership,0.0009017132551848512
found,0.0018034265103697023
97n7qp,0.0018034265103697023
exciting,0.004508566275924256
0721072,0.0018034265103697023
aeon,0.0009017132551848512
acc,0.0009017132551848512
untamed,0.0018034265103697023
central,0.0018034265103697023
package,0.0009017132551848512
aco,0.002705139765554554
inviting,0.005410279531109108
chrgd,0.0009017132551848512
tariffs,0.0063119927862939585
rathi,0.0009017132551848512
3qxj9,0.005410279531109108
2nite,0.0063119927862939585
nurn,0.0009017132551848512
coupon,0.0009017132551848512
scores,0.0009017132551848512
m95,0.002705139765554554
landlines,0.0018034265103697023
09066350750,0.0036068530207394047
accounts,0.002705139765554554
parties,0.0009017132551848512
operator,0.019837691614066726
uptown,0.0018034265103697023
cgjkk,0.0009017132551848512
09050002311,0.002705139765554554
wamma,0.0018034265103697023
1b6a5ecef91ff9,0.0009017132551848512
tddnewsletter,0.0009017132551848512
4txt,0.0018034265103697023
jamster,0.002705139765554554
chat80155,0.0009017132551848512
forwarded,0.0063119927862939585
hunks,0.0009017132551848512
area,0.009918845807033363
lionm,0.0018034265103697023
hey,0.005410279531109108
strip,0.0009017132551848512
start,0.009017132551848512
lions,0.0018034265103697023
low,0.0009017132551848512
lot,0.0009017132551848512
lionp,0.0018034265103697023
msgrcvdhg,0.0036068530207394047
nk115g,0.0009017132551848512
750,0.025247971145175834
complete,0.002705139765554554
regard,0.0009017132551848512
jul,0.0009017132551848512
lossip,0.0009017132551848512
trying,0.025247971145175834
postcode,0.0036068530207394047
87077,0.005410279531109108
fraud,0.002705139765554554
romantic,0.0018034265103697023
default,0.0009017132551848512
breath,0.0009017132551848512
flirt,0.005410279531109108
dirty,0.0009017132551848512
tones,0.02164111812443643
la32wu,0.0018034265103697023
connect,0.0018034265103697023
08712300220,0.009918845807033363
tdbankmobile,0.0009017132551848512
600,0.0036068530207394047
videos,0.0009017132551848512
wa14,0.0018034265103697023
08715705022,0.0063119927862939585
feliz,0.0009017132551848512
cbn,0.0018034265103697023
costÂ,0.009918845807033363
8077,0.0018034265103697023
89693,0.0018034265103697023
60777,0.0018034265103697023
lifetime,0.0036068530207394047
film,0.0018034265103697023
fill,0.0009017132551848512
incorrect,0.0009017132551848512
maybe,0.0036068530207394047
stdtxtrate,0.0009017132551848512
idiot,0.0009017132551848512
3100,0.0036068530207394047
ringtone,0.030658250676284943
saturday,0.009017132551848512
roses,0.0009017132551848512
valid,0.03967538322813345
sufficient,0.0009017132551848512
85069,0.0018034265103697023
poor,0.0009017132551848512
requested,0.0009017132551848512
60p,0.004508566275924256
refunded,0.0009017132551848512
ansr,0.005410279531109108
trackmarque,0.0009017132551848512
08715203652,0.0009017132551848512
09111032124,0.0009017132551848512
9ift,0.0009017132551848512
mjzgroup,0.0009017132551848512
important,0.014427412082957619
peak,0.002705139765554554
08708034412,0.0018034265103697023
hubby,0.0036068530207394047
820554ad0a1705572711,0.0009017132551848512
natalie,0.0009017132551848512
calls,0.015329125338142471
wife,0.0018034265103697023
subscribe6gbp,0.0018034265103697023
09064017305,0.0009017132551848512
freephone,0.008115419296663661
adam,0.002705139765554554
norcorp,0.0018034265103697023
god,0.0009017132551848512
deluxe,0.0018034265103697023
starting,0.0063119927862939585
strings,0.0018034265103697023
carlie,0.0018034265103697023
88877,0.0018034265103697023
01223585236,0.0009017132551848512
since,0.002705139765554554
forget,0.002705139765554554
sms,0.04418394950405771
beware,0.0009017132551848512
dollar,0.0009017132551848512
month,0.011722272317403066
.....,0.0036068530207394047
mp3,0.009017132551848512
follow,0.005410279531109108
revealed,0.004508566275924256
children,0.002705139765554554
interflora,0.0009017132551848512
xclusive,0.0009017132551848512
09077818151,0.0018034265103697023
k52,0.005410279531109108
sparkling,0.0009017132551848512
removal,0.0018034265103697023
09050000555,0.0018034265103697023
legitimat,0.0018034265103697023
winnersclub,0.0018034265103697023
norm,0.0018034265103697023
08719181259,0.0009017132551848512
sound,0.0009017132551848512
woman,0.0018034265103697023
premium,0.0018034265103697023
song,0.002705139765554554
upgrdcentre,0.0009017132551848512
debit,0.004508566275924256
505060,0.0009017132551848512
simpsons,0.0009017132551848512
minded,0.0018034265103697023
got,0.009017132551848512
sony,0.009918845807033363
ticket,0.0009017132551848512
pt2,0.0018034265103697023
securely,0.0018034265103697023
3mins,0.005410279531109108
tones2you,0.0018034265103697023
joined,0.002705139765554554
large,0.0009017132551848512
sang,0.0018034265103697023
harry,0.0018034265103697023
195,0.0009017132551848512
boltblue,0.0009017132551848512
accommodationvouchers,0.0018034265103697023
stopcs,0.0018034265103697023
ten,0.0018034265103697023
09058094455,0.0018034265103697023
09058094454,0.0018034265103697023
08000938767,0.002705139765554554
08717205546,0.0018034265103697023
burger,0.0009017132551848512
rate,0.03787195671776375
titles,0.0036068530207394047
pass,0.004508566275924256
dial,0.0018034265103697023
sub,0.009918845807033363
cast,0.0009017132551848512
sum,0.0009017132551848512
09058094583,0.0009017132551848512
0207,0.002705139765554554
0750,0.0009017132551848512
appverify,0.0009017132551848512
outgoing,0.0009017132551848512
5000,0.03787195671776375
69101,0.0018034265103697023
9153,0.0009017132551848512
theresa,0.0009017132551848512
answers,0.0009017132551848512
hours,0.008115419296663661
recd,0.0036068530207394047
november,0.0018034265103697023
strong,0.002705139765554554
fantasies,0.005410279531109108
900,0.011722272317403066
85023,0.009918845807033363
increments,0.002705139765554554
sender,0.0018034265103697023
pobox114,0.0009017132551848512
pics,0.011722272317403066
airport,0.0009017132551848512
social,0.0009017132551848512
action,0.0063119927862939585
camcorder,0.019837691614066726
0776xxxxxxx,0.0018034265103697023
via,0.009017132551848512
followed,0.0018034265103697023
vid,0.0009017132551848512
m8s,0.002705139765554554
texts,0.02254283137962128
vip,0.0036068530207394047
savamob,0.011722272317403066
2wu,0.0018034265103697023
trained,0.0009017132551848512
giv,0.0009017132551848512
select,0.0009017132551848512
eye,0.002705139765554554
takes,0.0036068530207394047
bundle,0.0009017132551848512
texting,0.0018034265103697023
finally,0.0018034265103697023
x49,0.0018034265103697023
bcm4284,0.0018034265103697023
320000,0.0009017132551848512
kick,0.002705139765554554
84199,0.005410279531109108
door,0.0009017132551848512
knows,0.0009017132551848512
80878,0.004508566275924256
company,0.0018034265103697023
flag,0.0063119927862939585
197600,0.0018034265103697023
cinema,0.002705139765554554
cr01327bt,0.002705139765554554
karaoke,0.0009017132551848512
glad,0.0009017132551848512
town,0.002705139765554554
include,0.0018034265103697023
ree,0.0009017132551848512
created,0.0009017132551848512
762,0.0009017132551848512
5226,0.0018034265103697023
icmb3cktz8r7,0.0009017132551848512
del,0.013525698827772768
mustprovide,0.0018034265103697023
learn,0.0018034265103697023
male,0.0036068530207394047
2yr,0.002705139765554554
349,0.0009017132551848512
sphosting,0.0018034265103697023
mnth,0.0018034265103697023
compare,0.0018034265103697023
09058094597,0.0018034265103697023
wells_fargo,0.0009017132551848512
division,0.0009017132551848512
83355,0.009017132551848512
50perweeksub,0.0018034265103697023
prods,0.0009017132551848512
share,0.0018034265103697023
efreefone,0.0018034265103697023
numbers,0.013525698827772768
purchased,0.0009017132551848512
partner,0.007213706041478809
r836,0.0018034265103697023
simple,0.0009017132551848512
87066,0.020739404869251576
information,0.018034265103697024
needs,0.0018034265103697023
xxxx,0.002705139765554554
goal,0.0009017132551848512
sipix,0.007213706041478809
csc,0.0009017132551848512
11mths,0.008115419296663661
eh74rr,0.0018034265103697023
cst,0.0009017132551848512
14thmarch,0.0009017132551848512
css,0.0009017132551848512
upto,0.0036068530207394047
tried,0.024346257889990983
rude,0.0036068530207394047
615,0.0009017132551848512
soundtrack,0.0009017132551848512
*****,0.0036068530207394047
44345,0.0009017132551848512
freefone,0.004508566275924256
response,0.0009017132551848512
m60,0.0009017132551848512
087187272008,0.0018034265103697023
ganador,0.0009017132551848512
dot,0.0018034265103697023
register,0.002705139765554554
anytime,0.014427412082957619
2exit,0.0009017132551848512
bbdeluxe,0.0018034265103697023
secs,0.0018034265103697023
09066364589,0.002705139765554554
taxrebate,0.0009017132551848512
???,0.002705139765554554
go2,0.002705139765554554
dream,0.0036068530207394047
natwest,0.0018034265103697023
replied,0.0009017132551848512
1300,0.0009017132551848512
help,0.027953110910730387
soon,0.0036068530207394047
08718723815,0.0009017132551848512
disabled,0.0009017132551848512
held,0.0018034265103697023
replies,0.0018034265103697023
uve,0.0009017132551848512
2crores,0.0009017132551848512
saucy,0.004508566275924256
thnq,0.0009017132551848512
wrc,0.0018034265103697023
processed,0.0009017132551848512
sale,0.0063119927862939585
09050000301,0.0018034265103697023
125gift,0.004508566275924256
late,0.0018034265103697023
box334sk38ch,0.0018034265103697023
detected,0.0018034265103697023
httpiuwww,0.0009017132551848512
bout,0.0009017132551848512
08719181503,0.0009017132551848512
good,0.016230838593327322
somebody,0.0018034265103697023
35p,0.0009017132551848512
rwm,0.0018034265103697023
arsenal,0.0018034265103697023
ldnw15h,0.005410279531109108
instructions,0.0018034265103697023
mystery,0.0018034265103697023
box97n7qp,0.005410279531109108
chevmotorlondon,0.0009017132551848512
m263uz,0.005410279531109108
07801543489,0.0018034265103697023
09061221066,0.004508566275924256
0430,0.0009017132551848512
bestbuy,0.0009017132551848512
09061221061,0.002705139765554554
malone,0.0009017132551848512
01223585334,0.002705139765554554
someone,0.013525698827772768
09099726429,0.0018034265103697023
teletext,0.0009017132551848512
3million,0.0009017132551848512
everyone,0.0018034265103697023
england,0.009017132551848512
house,0.0018034265103697023
energy,0.002705139765554554
hard,0.002705139765554554
eve,0.0063119927862939585
duchess,0.0036068530207394047
maxÂ,0.005410279531109108
+).,0.0018034265103697023
g696ga,0.0018034265103697023
idew,0.002705139765554554
really,0.0009017132551848512
deals,0.0009017132551848512
flower,0.0018034265103697023
4041,0.0009017132551848512
09058098002,0.0009017132551848512
88222,0.0036068530207394047
****,0.0009017132551848512
08715203685,0.0009017132551848512
18yrs,0.002705139765554554
darling,0.0018034265103697023
nasdaq,0.0018034265103697023
asp,0.002705139765554554
passes,0.0009017132551848512
09099726553,0.0018034265103697023
glft,0.0009017132551848512
09056242159,0.0018034265103697023
pub,0.0036068530207394047
mmm,0.0018034265103697023
mml,0.0009017132551848512
base,0.0009017132551848512
3hrs,0.0018034265103697023
members,0.002705139765554554
minmobsmorelkpobox177hp51fl,0.005410279531109108
put,0.0009017132551848512
po19,0.0018034265103697023
ig11,0.0009017132551848512
loads,0.0009017132551848512
planettalkinstant,0.0009017132551848512
improved,0.0018034265103697023
85233,0.0009017132551848512
benefits,0.0018034265103697023
09058094599,0.0018034265103697023
09058094594,0.0009017132551848512
2price,0.0018034265103697023
profit,0.002705139765554554
wither,0.0009017132551848512
69669,0.0018034265103697023
82242,0.0018034265103697023
09061743386,0.0036068530207394047
lucozade,0.0018034265103697023
dont,0.013525698827772768
fromm,0.004508566275924256
number,0.046889089269612265
fancy,0.010820559062218215
valentine,0.0018034265103697023
celeb,0.0036068530207394047
smsservices,0.0018034265103697023
unredeemed,0.0036068530207394047
miss,0.007213706041478809
clubzed,0.0018034265103697023
villa,0.0009017132551848512
moan,0.0009017132551848512
guess,0.0063119927862939585
htto,0.0018034265103697023
sonyericsson,0.004508566275924256
j89,0.0018034265103697023
divorce,0.0009017132551848512
80062,0.008115419296663661
ltdhelpdesk,0.0009017132551848512
station,0.0009017132551848512
statement,0.016230838593327322
nigeria,0.0009017132551848512
barkleys,0.0009017132551848512
mobiles,0.014427412082957619
akan,0.0009017132551848512
80086,0.0036068530207394047
speedchat,0.0009017132551848512
80082,0.005410279531109108
hotel,0.0036068530207394047
park,0.0018034265103697023
part,0.009918845807033363
jordan,0.004508566275924256
087123002209am,0.0018034265103697023
missed,0.0018034265103697023
believe,0.002705139765554554
nl101,0.0009017132551848512
std,0.010820559062218215
king,0.002705139765554554
kindly,0.002705139765554554
861,0.0018034265103697023
double,0.013525698827772768
mcfly,0.0009017132551848512
erotic,0.0009017132551848512
hf8,0.0009017132551848512
18p,0.0018034265103697023
store,0.018034265103697024
str,0.0009017132551848512
listen,0.0018034265103697023
club4mobiles,0.0009017132551848512
outstanding,0.0009017132551848512
urgently,0.002705139765554554
ages,0.0009017132551848512
randomly,0.0036068530207394047
selling,0.0009017132551848512
0825,0.0018034265103697023
28thfeb,0.0009017132551848512
sell,0.0009017132551848512
thought,0.0009017132551848512
nights,0.0018034265103697023
09065989182,0.0018034265103697023
self,0.002705139765554554
scotland,0.0009017132551848512
2stoptxt,0.002705139765554554
acl03530150pm,0.0036068530207394047
minmoremobsemspobox45po139wa,0.0036068530207394047
costs,0.002705139765554554
09090204448,0.0018034265103697023
outlook,0.0009017132551848512
100txt,0.0018034265103697023
npvl308kywg,0.0009017132551848512
play,0.023444544634806132
added,0.002705139765554554
singles,0.005410279531109108
quote,0.0009017132551848512
kl341,0.002705139765554554
chart,0.0018034265103697023
jst,0.0009017132551848512
unsub,0.010820559062218215
09065171142,0.0018034265103697023
approved,0.0009017132551848512
50gbp,0.004508566275924256
doggin,0.0018034265103697023
449071512431,0.0018034265103697023
telediscount,0.0009017132551848512
mobile,0.15689810640216412
10am,0.009918845807033363
exp,0.0009017132551848512
08081263000,0.0009017132551848512
rtf,0.0018034265103697023
golf,0.0009017132551848512
gold,0.0009017132551848512
fone,0.004508566275924256
83039,0.0018034265103697023
89070,0.0009017132551848512
fink,0.0018034265103697023
cds,0.007213706041478809
find,0.033363390441839495
costing,0.0018034265103697023
occupation,0.0009017132551848512
jsco,0.0009017132551848512
alto18,0.0009017132551848512
cr9,0.0063119927862939585
e14,0.0009017132551848512
failed,0.0018034265103697023
flights,0.009918845807033363
tones2u,0.0018034265103697023
claimrefund,0.0009017132551848512
08715203677,0.0009017132551848512
hotmail,0.0009017132551848512
hit,0.0036068530207394047
goes,0.0009017132551848512
mfl,0.0009017132551848512
banned,0.0009017132551848512
08712402578,0.0018034265103697023
hocxxx,0.0009017132551848512
07123456789,0.002705139765554554
7pm,0.009918845807033363
rings,0.0009017132551848512
fastest,0.002705139765554554
3xx,0.0009017132551848512
087016248,0.0009017132551848512
w14rg,0.0009017132551848512
t91,0.0009017132551848512
61610,0.0018034265103697023
09050000332,0.0018034265103697023
0789xxxxxxx,0.0009017132551848512
skillgame,0.004508566275924256
remove,0.0063119927862939585
banking,0.002705139765554554
08002888812,0.002705139765554554
activity,0.0036068530207394047
doubles,0.0009017132551848512
knickers,0.0009017132551848512
picsfree1,0.0009017132551848512
set,0.0018034265103697023
ser,0.0009017132551848512
devils,0.0009017132551848512
naked,0.0009017132551848512
4217,0.0009017132551848512
sex,0.011722272317403066
86021,0.0063119927862939585
see,0.017132551848512173
ibhltd,0.005410279531109108
08701417012150p,0.0018034265103697023
69876,0.0009017132551848512
close,0.005410279531109108
aberdeen,0.0009017132551848512
ls278bb,0.0018034265103697023
mine,0.0009017132551848512
wot,0.0009017132551848512
wow,0.002705139765554554
currently,0.016230838593327322
please,0.09287646528403967
fans,0.0009017132551848512
won,0.12173128944995491
various,0.0018034265103697023
m221bp,0.002705139765554554
wkent,0.0018034265103697023
donate,0.0018034265103697023
conditions,0.005410279531109108
europe,0.0018034265103697023
recently,0.004508566275924256
09071512433,0.0036068530207394047
09071512432,0.0018034265103697023
31p,0.0018034265103697023
mailbox,0.0018034265103697023
08712317606,0.0018034265103697023
2moro,0.0018034265103697023
true18,0.0009017132551848512
48922,0.0009017132551848512
3xÂ,0.0009017132551848512
feeling,0.0018034265103697023
last,0.02254283137962128
mega,0.002705139765554554
wed,0.0009017132551848512
08715203694,0.0009017132551848512
connection,0.0009017132551848512
09066612661,0.005410279531109108
custcare,0.017132551848512173
load,0.0036068530207394047
supply,0.004508566275924256
reasons,0.0009017132551848512
smith,0.0009017132551848512
loan,0.004508566275924256
bx526,0.0018034265103697023
coincidence,0.0009017132551848512
07046744435,0.0009017132551848512
simply,0.002705139765554554
village,0.0009017132551848512
85222,0.0018034265103697023
java,0.004508566275924256
appleld,0.0009017132551848512
meetins,0.0018034265103697023
claimcode,0.0018034265103697023
pobox365o4w45wq,0.0009017132551848512
due,0.012623985572587917
secret,0.009017132551848512
collected,0.0018034265103697023
shortcode,0.0009017132551848512
vat,0.0009017132551848512
flight,0.0018034265103697023
gay,0.0063119927862939585
packs,0.0018034265103697023
else,0.0018034265103697023
fund,0.0018034265103697023
bcm1896wc1n3xx,0.0018034265103697023
representative,0.014427412082957619
suite342,0.017132551848512173
08700469649,0.0018034265103697023
chatter,0.0009017132551848512
funk,0.0018034265103697023
acount,0.0009017132551848512
mtalk,0.002705139765554554
09063440451,0.0018034265103697023
look,0.0036068530207394047
